Fecha,Hora,Temp_Media_C,Hum_Media_pct,Vel_Viento_ms,Dir_Viento_grados,Rad_Wm2,Precip_mm
22/01/2025,21:00,9.84,92.90,1.08,214.50,0.00,1.37
22/01/2025,21:30,9.69,92.60,1.02,205.60,0.00,1.87
22/01/2025,22:00,9.49,91.40,1.56,201.30,0.00,0.00
22/01/2025,22:30,9.78,86.00,1.69,199.80,0.00,0.00
22/01/2025,23:00,9.91,84.70,2.17,209.50,0.00,0.00
22/01/2025,23:30,10.00,85.00,1.85,211.70,0.00,0.00
23/01/2025,24:00,9.82,85.80,1.39,204.30,0.00,0.00
23/01/2025,0:30,10.18,86.50,1.89,227.00,0.00,0.13
23/01/2025,1:00,10.54,82.90,2.34,229.40,0.00,0.00
23/01/2025,1:30,10.36,83.10,1.20,223.00,0.00,0.13
23/01/2025,2:00,10.09,83.30,0.66,286.00,0.00,0.00
23/01/2025,2:30,9.02,88.50,0.28,224.20,0.00,0.00
23/01/2025,3:00,8.71,91.70,0.67,199.40,0.00,0.00
23/01/2025,3:30,9.36,89.90,1.27,198.80,0.00,0.00
23/01/2025,4:00,9.85,85.00,1.32,208.40,0.00,0.00
23/01/2025,4:30,9.49,85.40,1.72,200.10,0.00,0.00
23/01/2025,5:00,9.76,86.90,1.86,202.50,0.00,0.00
23/01/2025,5:30,9.60,88.70,1.63,212.00,0.00,0.00
23/01/2025,6:00,9.56,89.40,1.37,200.40,0.00,0.00
23/01/2025,6:30,9.69,89.50,1.43,206.40,0.00,0.00
23/01/2025,7:00,9.65,89.60,1.38,213.50,0.00,0.00
23/01/2025,7:30,9.69,88.50,1.30,208.00,0.74,0.00
23/01/2025,8:00,9.69,87.00,1.25,196.10,7.06,0.00
23/01/2025,8:30,9.18,88.10,0.98,199.40,19.30,0.07
23/01/2025,9:00,9.45,88.10,0.83,195.50,103.10,0.00
23/01/2025,9:30,11.43,80.80,1.10,191.00,214.80,0.00
23/01/2025,10:00,12.60,79.00,1.51,216.90,307.80,0.00
23/01/2025,10:30,13.12,77.90,1.64,226.00,295.60,0.00
23/01/2025,11:00,14.08,74.60,1.76,232.30,419.60,0.00
23/01/2025,11:30,14.68,71.10,1.87,237.30,457.50,0.00
23/01/2025,12:00,15.25,68.90,2.16,236.70,516.00,0.00
23/01/2025,12:30,15.28,69.99,2.10,242.50,433.50,0.00
23/01/2025,13:00,15.12,69.92,1.89,247.00,329.80,0.00
23/01/2025,13:30,15.36,66.61,1.96,243.00,385.00,0.00
23/01/2025,14:00,14.74,70.70,2.06,240.00,318.20,0.00
23/01/2025,14:30,15.41,68.83,1.52,242.40,251.10,0.00
23/01/2025,15:00,14.65,71.90,1.52,242.00,184.80,0.00
23/01/2025,15:30,14.50,72.00,1.17,248.20,112.50,0.00
23/01/2025,16:00,14.85,71.90,1.44,236.50,209.20,0.07
23/01/2025,16:30,15.32,67.77,1.47,238.00,153.60,0.00
23/01/2025,17:00,14.59,70.50,1.01,240.80,64.78,0.00
23/01/2025,17:30,13.14,77.10,0.76,241.50,7.35,0.00
23/01/2025,18:00,12.63,78.90,0.73,237.10,0.44,0.00
23/01/2025,18:30,12.19,83.00,0.54,223.20,0.03,0.00
23/01/2025,19:00,11.99,84.40,0.42,225.50,0.01,0.00
23/01/2025,19:30,11.39,86.30,0.60,209.80,0.00,0.00
23/01/2025,20:00,11.15,87.10,0.73,217.00,0.00,0.00
23/01/2025,20:30,10.91,88.60,0.39,224.60,0.00,0.00
23/01/2025,21:00,10.93,89.40,0.55,202.80,0.00,0.00
23/01/2025,21:30,11.24,87.90,0.78,205.40,0.00,0.00
23/01/2025,22:00,10.84,87.60,0.93,208.30,0.00,0.00
23/01/2025,22:30,10.24,88.80,0.81,205.40,0.00,0.00
23/01/2025,23:00,9.93,89.70,0.82,208.80,0.00,0.00
23/01/2025,23:30,9.49,90.80,0.58,207.90,0.00,0.00
24/01/2025,24:00,9.27,92.10,0.89,207.00,0.00,0.00
24/01/2025,0:30,9.56,91.40,0.84,201.90,0.00,0.00
24/01/2025,1:00,9.29,91.50,0.86,197.80,0.00,0.00
24/01/2025,1:30,9.11,91.70,1.27,186.10,0.00,0.00
24/01/2025,2:00,9.02,91.50,1.18,190.00,0.00,0.00
24/01/2025,2:30,8.78,92.30,1.18,191.70,0.00,0.00
24/01/2025,3:00,8.85,92.40,1.18,183.50,0.00,0.00
24/01/2025,3:30,8.65,91.00,0.85,192.50,0.00,0.00
24/01/2025,4:00,8.42,91.00,0.87,182.40,0.00,0.00
24/01/2025,4:30,8.02,91.80,0.87,201.50,0.00,0.00
24/01/2025,5:00,7.00,93.20,0.09,168.50,0.00,0.00
24/01/2025,5:30,6.40,94.20,0.08,241.50,0.00,0.00
24/01/2025,6:00,6.16,95.20,0.30,261.70,0.00,0.00
24/01/2025,6:30,6.45,95.90,1.31,167.20,0.00,0.00
24/01/2025,7:00,7.36,96.70,0.97,170.60,0.00,0.00
24/01/2025,7:30,8.22,96.90,0.92,186.10,0.80,0.00
24/01/2025,8:00,9.07,96.00,1.13,190.00,7.74,0.00
24/01/2025,8:30,9.47,93.30,0.93,195.80,25.95,0.00
24/01/2025,9:00,10.00,89.80,1.05,200.40,55.46,0.00
24/01/2025,9:30,10.80,86.70,0.94,196.20,104.40,0.00
24/01/2025,10:00,11.47,84.50,1.30,189.30,141.80,0.00
24/01/2025,10:30,12.44,79.00,1.36,220.10,203.40,0.00
24/01/2025,11:00,13.06,72.10,1.43,248.10,210.10,0.00
24/01/2025,11:30,13.16,73.50,1.41,247.20,200.70,0.00
24/01/2025,12:00,13.96,71.30,1.46,235.20,343.80,0.00
24/01/2025,12:30,14.25,68.30,1.47,247.40,384.10,0.00
24/01/2025,13:00,15.03,67.61,1.60,243.70,388.90,0.00
24/01/2025,13:30,14.61,68.21,1.35,256.10,248.80,0.00
24/01/2025,14:00,15.61,66.23,1.23,255.40,305.00,0.00
24/01/2025,14:30,15.81,63.66,1.53,246.10,433.40,0.00
24/01/2025,15:00,16.56,61.23,1.51,243.10,390.60,0.00
24/01/2025,15:30,16.28,58.54,1.42,235.90,297.00,0.00
24/01/2025,16:00,16.25,58.23,1.45,244.50,234.00,0.00
24/01/2025,16:30,15.94,60.83,1.36,243.00,153.80,0.00
24/01/2025,17:00,15.16,61.88,1.27,249.80,74.60,0.00
24/01/2025,17:30,13.85,66.88,0.97,255.50,9.12,0.00
24/01/2025,18:00,12.19,73.70,0.40,254.20,0.47,0.00
24/01/2025,18:30,11.01,80.20,0.19,194.90,0.01,0.00
24/01/2025,19:00,9.79,84.50,0.20,178.20,0.00,0.00
24/01/2025,19:30,9.38,86.60,0.42,210.50,0.00,0.00
24/01/2025,20:00,8.85,87.70,0.52,218.20,0.00,0.00
24/01/2025,20:30,8.91,87.30,0.91,199.50,0.00,0.00
24/01/2025,21:00,8.80,86.50,0.94,192.40,0.00,0.00
24/01/2025,21:30,9.51,83.50,1.70,186.90,0.00,0.00
24/01/2025,22:00,9.49,82.70,1.19,198.40,0.00,0.00
24/01/2025,22:30,8.11,86.80,0.24,232.60,0.00,0.00
24/01/2025,23:00,7.18,90.70,0.25,250.80,0.00,0.00
24/01/2025,23:30,7.05,92.50,0.28,184.50,0.00,0.00
25/01/2025,24:00,6.58,93.40,0.31,66.50,0.00,0.00
25/01/2025,0:30,6.98,94.70,0.17,209.50,0.00,0.00
25/01/2025,1:00,7.11,94.70,0.20,216.30,0.00,0.00
25/01/2025,1:30,7.53,94.60,0.30,217.40,0.00,0.00
25/01/2025,2:00,7.94,94.60,0.41,200.60,0.00,0.00
25/01/2025,2:30,8.45,94.40,0.57,208.20,0.00,0.00
25/01/2025,3:00,8.58,93.70,0.60,203.60,0.00,0.00
25/01/2025,3:30,8.65,93.70,0.60,200.20,0.00,0.00
25/01/2025,4:00,8.51,93.30,0.63,196.10,0.00,0.00
25/01/2025,4:30,8.65,93.40,0.34,217.40,0.00,0.00
25/01/2025,5:00,8.62,93.80,0.44,202.60,0.00,0.00
25/01/2025,5:30,8.74,93.90,0.28,222.60,0.00,0.00
25/01/2025,6:00,9.02,94.00,0.77,234.70,0.00,0.00
25/01/2025,6:30,9.31,92.10,1.03,235.00,0.00,0.00
25/01/2025,7:00,9.14,91.80,0.97,220.30,0.00,0.00
25/01/2025,7:30,8.82,91.40,0.75,249.60,0.88,0.00
25/01/2025,8:00,8.85,90.50,0.85,253.80,25.08,0.00
25/01/2025,8:30,9.36,86.30,1.41,237.70,51.40,0.00
25/01/2025,9:00,9.80,80.60,1.17,253.90,43.28,0.00
25/01/2025,9:30,10.02,81.40,1.21,240.80,77.50,0.00
25/01/2025,10:00,10.31,79.80,1.83,236.80,107.60,0.00
25/01/2025,10:30,10.57,80.20,1.69,224.30,126.00,0.20
25/01/2025,11:00,10.66,79.80,1.62,209.10,122.40,0.13
25/01/2025,11:30,10.39,84.20,1.62,230.40,147.00,0.07
25/01/2025,12:00,10.84,82.70,2.15,231.30,174.60,0.00
25/01/2025,12:30,11.02,83.10,2.42,230.90,200.10,0.07
25/01/2025,13:00,10.84,85.80,2.33,231.80,161.80,0.00
25/01/2025,13:30,10.97,84.80,2.06,237.50,114.30,0.13
25/01/2025,14:00,11.06,85.70,1.98,245.30,99.30,0.00
25/01/2025,14:30,10.48,92.30,1.83,249.90,141.20,0.00
25/01/2025,15:00,10.88,89.80,1.84,249.20,114.80,0.00
25/01/2025,15:30,11.01,87.80,1.84,253.50,141.60,0.00
25/01/2025,16:00,11.50,85.20,1.93,254.20,156.80,0.00
25/01/2025,16:30,11.57,81.40,1.72,254.80,74.30,0.00
25/01/2025,17:00,11.15,79.90,1.79,255.20,62.44,0.00
25/01/2025,17:30,10.33,80.70,1.43,256.10,8.59,0.00
25/01/2025,18:00,9.64,82.30,1.07,254.40,0.58,0.00
25/01/2025,18:30,9.00,84.60,1.04,252.50,0.00,0.00
25/01/2025,19:00,8.69,86.70,0.94,233.70,0.00,0.00
25/01/2025,19:30,7.47,90.30,0.74,221.70,0.00,0.00
25/01/2025,20:00,7.18,92.30,0.63,222.50,0.00,0.00
25/01/2025,20:30,6.89,93.10,0.89,224.80,0.00,0.00
25/01/2025,21:00,6.42,93.10,0.87,226.20,0.00,0.00
25/01/2025,21:30,6.20,94.10,0.79,221.10,0.00,0.00
25/01/2025,22:00,6.49,95.00,0.78,207.90,0.00,0.00
25/01/2025,22:30,7.00,95.20,1.19,202.60,0.00,0.13
25/01/2025,23:00,7.07,94.20,0.88,199.20,0.00,0.07
25/01/2025,23:30,6.40,94.40,0.89,197.50,0.00,0.00
26/01/2025,24:00,6.27,94.60,1.14,191.40,0.00,0.00
26/01/2025,0:30,6.42,94.20,0.82,212.10,0.00,0.00
26/01/2025,1:00,5.89,94.40,1.00,192.90,0.00,0.00
26/01/2025,1:30,5.87,94.40,1.17,191.10,0.00,0.00
26/01/2025,2:00,5.74,93.80,1.03,193.30,0.00,0.00
26/01/2025,2:30,5.65,94.10,2.12,172.40,0.00,0.00
26/01/2025,3:00,5.29,95.90,1.59,184.30,0.00,0.00
26/01/2025,3:30,5.32,96.60,1.44,186.90,0.00,0.00
26/01/2025,4:00,5.65,96.70,1.18,192.30,0.00,0.00
26/01/2025,4:30,5.23,96.30,0.84,199.80,0.00,0.00
26/01/2025,5:00,5.61,96.60,1.29,191.20,0.00,0.00
26/01/2025,5:30,6.09,95.20,1.78,186.50,0.00,0.00
26/01/2025,6:00,6.11,93.20,1.33,192.90,0.00,0.00
26/01/2025,6:30,6.09,92.00,1.78,182.00,0.00,0.07
26/01/2025,7:00,5.76,92.40,1.21,195.10,0.00,0.00
26/01/2025,7:30,5.80,92.90,1.26,195.70,3.92,0.00
26/01/2025,8:00,6.00,92.80,0.90,193.80,30.87,0.00
26/01/2025,8:30,6.98,91.50,1.65,199.00,52.96,0.00
26/01/2025,9:00,8.31,87.90,2.19,200.70,68.96,0.00
26/01/2025,9:30,8.76,87.10,2.08,198.30,93.90,0.00
26/01/2025,10:00,9.05,88.40,2.05,191.10,100.20,0.00
26/01/2025,10:30,9.67,86.90,1.94,191.20,156.30,0.00
26/01/2025,11:00,10.47,84.60,1.85,195.20,170.10,0.00
26/01/2025,11:30,11.64,81.40,1.94,198.80,284.80,0.00
26/01/2025,12:00,13.10,77.40,2.12,209.00,489.50,0.00
26/01/2025,12:30,13.92,75.20,2.72,208.30,391.60,0.00
26/01/2025,13:00,13.76,77.00,2.40,209.80,322.20,0.00
26/01/2025,13:30,13.34,78.90,2.43,191.00,240.00,0.00
26/01/2025,14:00,13.59,78.30,2.67,213.40,228.10,0.00
26/01/2025,14:30,13.48,79.50,2.47,221.20,164.70,0.00
26/01/2025,15:00,13.79,78.80,2.45,218.10,216.90,0.00
26/01/2025,15:30,14.30,76.80,2.82,231.60,243.50,0.00
26/01/2025,16:00,14.05,77.10,2.89,225.50,87.90,0.00
26/01/2025,16:30,13.48,80.10,3.27,226.30,102.70,0.13
26/01/2025,17:00,12.92,80.20,2.65,230.80,48.91,0.00
26/01/2025,17:30,12.45,82.20,2.18,224.30,8.44,0.00
26/01/2025,18:00,11.92,84.60,2.06,216.70,0.31,0.00
26/01/2025,18:30,11.70,87.90,1.90,224.20,0.00,0.00
26/01/2025,19:00,11.77,88.70,2.15,205.00,0.00,0.00
26/01/2025,19:30,11.86,88.50,2.25,204.50,0.00,0.00
26/01/2025,20:00,11.93,87.90,2.11,199.30,0.00,0.00
26/01/2025,20:30,12.04,87.50,2.31,203.80,0.00,0.00
26/01/2025,21:00,12.22,85.90,2.49,210.80,0.00,0.00
26/01/2025,21:30,12.24,86.60,2.94,222.90,0.00,0.00
26/01/2025,22:00,12.62,86.70,3.19,216.50,0.00,0.13
26/01/2025,22:30,12.59,87.20,2.87,209.80,0.00,0.00
26/01/2025,23:00,12.75,86.20,3.08,212.20,0.00,0.00
26/01/2025,23:30,13.06,85.40,3.18,218.30,0.00,0.00
27/01/2025,24:00,13.19,86.90,3.35,219.00,0.00,0.00
27/01/2025,0:30,13.57,85.10,2.75,214.10,0.00,0.00
27/01/2025,1:00,13.45,85.60,2.94,219.20,0.00,0.00
27/01/2025,1:30,13.56,84.50,2.86,223.10,0.00,0.00
27/01/2025,2:00,13.43,85.60,2.55,220.80,0.00,0.00
27/01/2025,2:30,13.21,87.70,2.52,215.90,0.00,0.00
27/01/2025,3:00,13.39,87.10,2.49,215.80,0.00,0.00
27/01/2025,3:30,13.34,87.60,2.36,212.50,0.00,0.00
27/01/2025,4:00,13.23,87.80,2.49,218.40,0.00,0.00
27/01/2025,4:30,13.52,84.00,2.98,221.60,0.00,0.00
27/01/2025,5:00,13.48,84.60,2.83,222.50,0.00,0.00
27/01/2025,5:30,13.59,84.60,2.73,223.70,0.00,0.00
27/01/2025,6:00,13.81,84.10,3.06,226.10,0.00,0.00
27/01/2025,6:30,13.74,83.70,2.91,228.20,0.00,0.00
27/01/2025,7:00,13.65,83.30,2.75,232.30,0.01,0.00
27/01/2025,7:30,13.61,83.50,2.93,224.30,1.46,0.00
27/01/2025,8:00,13.50,83.40,2.51,237.40,40.69,0.00
27/01/2025,8:30,13.94,80.40,1.88,238.20,51.38,0.00
27/01/2025,9:00,14.16,80.70,2.34,226.40,89.10,0.00
27/01/2025,9:30,14.99,78.30,2.95,233.80,236.90,0.00
27/01/2025,10:00,16.23,71.20,3.28,244.80,387.70,0.00
27/01/2025,10:30,17.12,68.39,2.62,230.70,400.40,0.13
27/01/2025,11:00,17.65,65.34,3.83,240.40,467.40,0.00
27/01/2025,11:30,17.92,58.34,4.16,239.10,445.50,0.00
27/01/2025,12:00,17.14,62.41,3.85,238.10,228.90,0.00
27/01/2025,12:30,17.14,63.23,4.23,244.70,190.70,0.00
27/01/2025,13:00,16.43,66.43,3.88,243.50,193.80,0.00
27/01/2025,13:30,15.39,75.30,3.50,243.50,198.10,0.00
27/01/2025,14:00,14.74,82.10,3.51,237.20,204.00,0.07
27/01/2025,14:30,15.10,79.70,3.78,233.00,144.20,0.00
27/01/2025,15:00,15.23,75.70,3.74,247.00,121.40,0.48
27/01/2025,15:30,15.08,76.40,2.42,246.40,135.90,0.40
27/01/2025,16:00,14.05,85.90,1.65,258.30,44.29,0.00
27/01/2025,16:30,14.08,85.80,3.26,254.30,105.50,0.00
27/01/2025,17:00,13.76,84.40,3.01,251.40,25.12,0.00
27/01/2025,17:30,12.61,88.70,3.27,253.20,7.93,0.00
27/01/2025,18:00,11.52,90.10,3.57,250.10,0.62,0.00
27/01/2025,18:30,11.46,87.80,4.03,248.60,0.00,0.00
27/01/2025,19:00,11.19,86.10,3.77,251.60,0.00,0.00
27/01/2025,19:30,11.11,86.20,3.85,252.20,0.00,0.00
27/01/2025,20:00,10.42,83.90,3.46,257.90,0.00,0.00
27/01/2025,20:30,10.05,81.60,3.21,254.00,0.00,0.00
27/01/2025,21:00,9.96,80.60,3.77,253.00,0.00,0.20
27/01/2025,21:30,9.62,82.90,2.83,258.80,0.00,0.07
27/01/2025,22:00,8.45,92.70,2.82,258.60,0.00,0.00
27/01/2025,22:30,8.16,91.30,2.85,254.10,0.00,0.00
27/01/2025,23:00,7.94,86.90,3.18,253.10,0.00,0.00
27/01/2025,23:30,7.49,86.00,3.23,252.20,0.00,0.00
28/01/2025,24:00,7.18,85.80,2.78,248.10,0.00,0.00
28/01/2025,0:30,6.89,83.40,2.31,249.20,0.00,0.00
28/01/2025,1:00,7.07,82.60,3.18,249.60,0.00,0.00
28/01/2025,1:30,6.93,84.40,2.41,251.40,0.00,0.00
28/01/2025,2:00,6.87,85.50,2.29,244.60,0.00,0.00
28/01/2025,2:30,6.91,84.80,2.28,236.60,0.00,0.00
28/01/2025,3:00,6.49,85.00,1.87,234.80,0.00,0.00
28/01/2025,3:30,6.42,83.70,2.44,231.80,0.00,0.00
28/01/2025,4:00,6.33,83.40,2.31,226.40,0.00,0.20
28/01/2025,4:30,6.62,82.70,2.22,228.10,0.00,0.13
28/01/2025,5:00,6.36,84.40,2.25,231.20,0.00,0.40
28/01/2025,5:30,6.11,87.20,2.30,239.60,0.00,0.34
28/01/2025,6:00,5.73,90.90,2.42,256.20,0.00,1.27
28/01/2025,6:30,4.76,92.80,2.83,250.60,0.00,0.27
28/01/2025,7:00,4.49,94.00,2.02,247.90,0.00,0.14
28/01/2025,7:30,4.69,94.70,2.24,242.10,1.49,0.00
28/01/2025,8:00,4.76,95.00,2.34,251.00,16.61,0.51
28/01/2025,8:30,5.20,93.80,2.03,257.40,55.47,0.00
28/01/2025,9:00,5.20,93.20,1.90,247.30,43.68,0.00
28/01/2025,9:30,5.47,91.60,2.02,252.20,62.97,0.00
28/01/2025,10:00,5.93,86.90,2.33,259.60,142.50,0.00
28/01/2025,10:30,6.80,83.40,2.64,256.40,256.90,0.00
28/01/2025,11:00,7.58,78.30,2.43,259.40,313.30,0.00
28/01/2025,11:30,7.49,77.90,2.11,273.80,147.50,0.00
28/01/2025,12:00,7.45,76.40,2.59,278.50,171.00,0.00
28/01/2025,12:30,7.71,74.40,2.67,275.00,345.50,0.00
28/01/2025,13:00,8.56,71.40,2.40,267.90,518.60,0.00
28/01/2025,13:30,9.35,67.22,2.76,271.40,529.10,0.00
28/01/2025,14:00,9.86,65.04,2.22,259.70,527.60,0.00
28/01/2025,14:30,9.85,63.81,2.82,269.60,439.40,0.00
28/01/2025,15:00,9.83,59.37,2.63,268.40,393.90,0.00
28/01/2025,15:30,10.03,59.34,2.30,264.70,354.10,0.00
28/01/2025,16:00,9.65,60.19,2.72,262.10,233.20,0.00
28/01/2025,16:30,9.85,60.54,1.94,265.60,207.70,0.00
28/01/2025,17:00,9.27,63.70,1.90,263.60,87.60,0.00
28/01/2025,17:30,8.23,68.71,1.93,251.40,15.63,0.00
28/01/2025,18:00,7.33,73.00,1.75,250.50,0.95,0.00
28/01/2025,18:30,6.96,73.80,1.85,250.70,0.00,0.00
28/01/2025,19:00,6.36,77.30,1.64,248.70,0.00,0.00
28/01/2025,19:30,6.20,78.30,1.84,245.10,0.00,0.00
28/01/2025,20:00,6.11,79.00,1.81,241.70,0.00,0.00
28/01/2025,20:30,5.67,81.30,1.76,230.80,0.00,0.00
28/01/2025,21:00,5.45,83.90,1.75,229.80,0.00,0.00
28/01/2025,21:30,5.45,84.40,1.74,234.40,0.00,0.00
28/01/2025,22:00,5.43,84.50,2.05,230.20,0.00,0.00
28/01/2025,22:30,5.25,84.90,1.97,238.10,0.00,0.00
28/01/2025,23:00,5.20,85.10,1.75,242.80,0.00,0.00
28/01/2025,23:30,4.89,86.60,1.43,240.90,0.00,0.00
29/01/2025,24:00,4.76,87.60,1.51,245.10,0.00,0.00
29/01/2025,0:30,4.94,86.60,1.96,247.30,0.00,0.00
29/01/2025,1:00,5.05,84.90,2.21,245.80,0.00,0.00
29/01/2025,1:30,4.92,84.00,1.74,251.60,0.00,0.00
29/01/2025,2:00,4.63,84.90,1.72,248.20,0.00,0.00
29/01/2025,2:30,4.54,85.70,1.66,252.50,0.00,0.00
29/01/2025,3:00,4.16,87.20,1.61,243.90,0.00,0.00
29/01/2025,3:30,3.81,89.00,1.47,228.70,0.00,0.00
29/01/2025,4:00,3.58,89.90,1.11,224.00,0.00,0.00
29/01/2025,4:30,3.41,90.40,1.14,214.60,0.00,0.00
29/01/2025,5:00,3.41,90.50,1.55,228.40,0.00,0.00
29/01/2025,5:30,3.47,90.60,1.56,231.60,0.00,0.00
29/01/2025,6:00,3.25,91.30,1.42,221.40,0.00,0.00
29/01/2025,6:30,3.43,91.40,1.37,216.30,0.00,0.00
29/01/2025,7:00,3.41,91.00,1.10,215.90,0.00,0.00
29/01/2025,7:30,3.50,90.30,1.22,215.60,4.17,0.00
29/01/2025,8:00,3.98,88.50,1.53,227.80,29.20,0.00
29/01/2025,8:30,4.76,86.50,1.61,222.90,40.59,0.00
29/01/2025,9:00,4.87,86.30,1.51,213.50,55.05,0.00
29/01/2025,9:30,5.00,86.20,1.80,198.20,95.20,0.00
29/01/2025,10:00,5.47,84.70,1.88,210.90,83.50,0.00
29/01/2025,10:30,5.98,81.80,2.29,205.10,150.50,0.00
29/01/2025,11:00,6.47,79.50,2.45,212.70,117.50,0.00
29/01/2025,11:30,7.58,76.70,3.42,220.70,349.10,0.00
29/01/2025,12:00,8.40,72.30,3.39,212.90,312.10,0.00
29/01/2025,12:30,8.02,74.40,2.95,212.60,241.80,0.00
29/01/2025,13:00,8.71,73.80,3.39,197.90,259.00,0.00
29/01/2025,13:30,8.33,75.60,3.72,216.10,143.10,0.00
29/01/2025,14:00,8.24,77.50,3.83,217.70,221.10,0.00
29/01/2025,14:30,7.91,79.60,3.16,217.10,115.60,0.00
29/01/2025,15:00,7.89,80.50,3.08,210.20,110.10,0.00
29/01/2025,15:30,8.11,81.60,3.10,213.50,62.00,0.00
29/01/2025,16:00,8.11,83.00,2.88,220.60,65.38,0.00
29/01/2025,16:30,8.18,82.90,2.44,204.50,99.10,0.00
29/01/2025,17:00,8.54,82.00,2.80,204.60,52.07,0.00
29/01/2025,17:30,8.25,82.30,2.83,204.20,8.18,0.00
29/01/2025,18:00,8.40,82.80,2.91,208.80,0.54,0.00
29/01/2025,18:30,8.49,83.20,3.15,212.40,0.00,0.00
29/01/2025,19:00,9.25,73.10,3.81,241.40,0.00,0.20
29/01/2025,19:30,8.14,85.10,2.84,262.00,0.00,0.00
29/01/2025,20:00,6.71,92.30,2.17,252.90,0.00,0.00
29/01/2025,20:30,6.56,90.30,1.77,251.50,0.00,0.00
29/01/2025,21:00,6.40,89.40,1.93,247.60,0.00,0.00
29/01/2025,21:30,6.31,89.80,1.66,248.70,0.00,0.00
29/01/2025,22:00,6.00,89.90,0.93,239.10,0.00,0.00
29/01/2025,22:30,5.67,91.70,1.28,245.60,0.00,0.00
29/01/2025,23:00,5.22,93.30,1.37,238.60,0.00,0.00
29/01/2025,23:30,5.34,90.60,1.87,250.90,0.00,0.00
30/01/2025,24:00,5.32,87.60,1.49,248.40,0.00,0.00
30/01/2025,0:30,5.23,86.90,1.19,244.40,0.00,0.00
30/01/2025,1:00,5.20,87.30,1.39,247.40,0.00,0.00
30/01/2025,1:30,4.96,89.30,1.26,246.10,0.00,0.00
30/01/2025,2:00,4.85,90.00,1.23,242.90,0.00,0.00
30/01/2025,2:30,5.01,90.70,1.65,250.60,0.00,0.00
30/01/2025,3:00,4.87,91.40,1.18,256.80,0.00,0.00
30/01/2025,3:30,4.58,93.60,1.28,255.90,0.00,0.00
30/01/2025,4:00,4.34,94.90,1.26,252.20,0.00,0.00
30/01/2025,4:30,4.31,94.70,1.20,256.40,0.00,0.00
30/01/2025,5:00,4.27,94.50,1.00,267.90,0.00,0.00
30/01/2025,5:30,4.12,95.50,0.89,265.20,0.00,0.00
30/01/2025,6:00,3.78,95.90,0.77,261.70,0.00,0.00
30/01/2025,6:30,3.41,96.50,0.77,257.50,0.00,0.00
30/01/2025,7:00,3.03,96.90,0.64,258.30,0.00,0.00
30/01/2025,7:30,2.47,97.30,0.31,222.40,3.22,0.00
30/01/2025,8:00,2.07,97.60,0.47,223.40,19.04,0.00
30/01/2025,8:30,2.72,97.80,0.77,230.60,70.10,0.00
30/01/2025,9:00,3.63,97.40,0.97,237.90,147.90,0.00
30/01/2025,9:30,4.81,93.60,1.01,263.60,255.90,0.00
30/01/2025,10:00,6.23,84.00,1.16,289.10,322.40,0.00
30/01/2025,10:30,7.20,74.70,2.13,318.60,348.40,0.00
30/01/2025,11:00,7.82,68.08,3.79,337.80,451.80,0.00
30/01/2025,11:30,8.26,65.45,3.75,334.50,488.80,0.00
30/01/2025,12:00,8.50,61.06,3.55,335.40,519.50,0.00
30/01/2025,12:30,8.99,61.43,3.65,336.90,534.00,0.00
30/01/2025,13:00,9.34,59.21,3.81,336.60,529.70,0.00
30/01/2025,13:30,9.90,56.34,3.72,340.20,532.70,0.00
30/01/2025,14:00,9.50,56.54,2.81,328.50,196.30,0.00
30/01/2025,14:30,9.07,58.34,2.54,329.70,216.50,0.00
30/01/2025,15:00,9.63,56.43,2.11,327.80,286.90,0.00
30/01/2025,15:30,9.28,55.01,2.24,333.70,91.50,0.00
30/01/2025,16:00,8.88,58.26,2.01,328.30,100.30,0.00
30/01/2025,16:30,8.90,59.73,1.53,311.90,107.10,0.00
30/01/2025,17:00,9.06,56.51,1.78,322.00,79.30,0.00
30/01/2025,17:30,8.42,60.75,1.52,318.90,10.73,0.00
30/01/2025,18:00,7.49,63.61,1.15,317.10,1.26,0.00
30/01/2025,18:30,6.56,67.57,0.99,308.60,0.00,0.00
30/01/2025,19:00,6.47,67.59,1.57,322.30,0.00,0.00
30/01/2025,19:30,5.87,70.20,0.50,272.10,0.00,0.00
30/01/2025,20:00,4.33,78.80,0.59,320.70,0.00,0.00
30/01/2025,20:30,5.03,75.40,1.10,312.30,0.00,0.00
30/01/2025,21:00,5.54,72.90,1.85,331.10,0.00,0.00
30/01/2025,21:30,5.30,71.00,1.67,349.90,0.00,0.00
30/01/2025,22:00,5.07,70.30,2.56,349.40,0.00,0.00
30/01/2025,22:30,4.54,71.40,2.15,353.20,0.00,0.00
30/01/2025,23:00,4.43,71.60,2.15,355.30,0.00,0.00
30/01/2025,23:30,4.54,70.90,2.44,353.10,0.00,0.00
31/01/2025,24:00,4.36,71.40,2.31,358.70,0.00,0.00
31/01/2025,0:30,4.27,68.33,3.08,357.20,0.00,0.00
31/01/2025,1:00,4.20,66.86,2.88,350.00,0.00,0.00
31/01/2025,1:30,3.74,68.26,2.75,351.80,0.00,0.00
31/01/2025,2:00,3.49,67.75,2.70,357.40,0.00,0.00
31/01/2025,2:30,3.07,69.47,2.20,357.30,0.00,0.00
31/01/2025,3:00,2.63,71.70,1.81,5.41,0.00,0.00
31/01/2025,3:30,2.07,73.60,1.51,18.13,0.00,0.00
